#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
682.	БОАЖЯ, АМГТГ, МХЕГ, Төв аймаг болон Капитал авто сервис ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-06-18	Гэрээ	БОАЖЯ;АМГТГ;Сэлэнгэ аймгийн ЗДТГ;МХЕГ;	Капитал авто сервис ХХК	Хүнгүйч-Зүр хүзүүний алтны шороон орд		ocds-591adf-MN7325877677RC		
683.	БОАЖЯ, АМГТГ, МХЕГ, Сэлэнгэ аймаг болон  Баяжмал алт ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-06-18	Гэрээ	БОАЖЯ;АМГТГ;Сэлэнгэ аймгийн ЗДТГ;МХЕГ;	Баяжмал алт ХХК	Сонгины голын алтны шороон орд		ocds-591adf-MN2075113335RC		
684.	БОАЖЯ, АМГ,МХЕГ, Сэлэнгэ аймаг болон Бейсикметал майнинг ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-06-18	Гэрээ	БОАЖЯ;АМГТГ;Сэлэнгэ аймгийн ЗДТГ;МХЕГ;	Бейсикметал майнинг ХХК	Бүдүүний голын алтны шороон орд		ocds-591adf-MN9413530772RC		
685.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-06-15	Гэрээ	Сэлэнгэ аймгийн Баянгол сумын Засаг дарга;	Баян өгөөж хараа нөхөрлөл	Урт булаг 1 нэртэй газар бичил уурхайгаар үүсмэл алт олборлох		ocds-591adf-MN9549256685RC		
686.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-06-15	Гэрээ	Сэлэнгэ аймгийн Баянгол сумын Засаг дарга;	Хараа нутгийн буян нөхөрлөл	Бага мухар нэртэй газарт бичил уурхайгаар үүсмэл алт олборлох төсөл		ocds-591adf-MN9533973346RC		
687.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-06-15	Гэрээ	Сэлэнгэ аймгийн Баянгол сумын Засаг дарга;	Баян хөгжил хараа нөхөрлөл	Урт булаг нэртэй газарт бичил уурхайгаар үүсмэл алт олборлох		ocds-591adf-MN3489197361RC		
688.	Бичил уурхайн нөхөрлөлтэй байгуулах гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-06-15	Гэрээ	Булган аймаг Бүрэгхангай сумын Засаг дарга;	Зорилго гоулд нөхөрлөл	Гүүр -1 нэртэй газарт бичил уурхайгаар алт олборлох		ocds-591adf-MN8639787741RC		
689.	Хамтран ажиллах гэрээ	Хайлуур Жонш;	Орон нутагтай хамтран ажиллах гэрээ	2018-06-11	Гэрээ	Аймгийн засаг дарга;	Үнэн анд ХХК	Мануулт		ocds-591adf-MN2735589166RC		
690.	БОАЖЯ, АМГТГ, МХЕГ, Дархан-Уул аймаг болон ЖМЭ  ХХК-ын хооронд байгуулсан нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-06-08	Гэрээ	БОАЖЯ;АМГТГ;Дархан-Уул аймгийн ЗДТГ;МХЕГ;	ЖМЭ ХХК	Бурхантын хөндийн алтны шороон орд		ocds-591adf-MN4174803572RC		
691.	Бичил уурхайн нөхөрлөлтэй байгуулах гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-06-08	Гэрээ	Булган аймаг Бүрэгхангай сумын ЗДТГ;	Шар шувуут уул	"Булган, Бүрэгхангай, Дэрст баг, ""Хос хасын зүүн тал-3"" нэртэй газарт бичил уурхайгаар алт олборлох"		ocds-591adf-MN7208370521RC		
692.	Эрлийн ажил гүйцэтгэх гэрээ, Фронтиер Петролеум ХХК	Газрын Тос;	Бусад	2018-06-07	Гэрээ	Ашигт малтмал, газрын тосны газар;	Фронтиер Петролеум ХХК	Дорнод аймгийн Матад, Халх сумдын нутагт газрын тосны эрэл хийх		ocds-591adf-MN2496148853RC		
693.	Бичил уурхайн нөхөрлөлтэй байгуулах гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-31	Гэрээ	Булган аймаг Бүрэгхангай сумын ЗД;	Туул баян тал	"""Хүрд-3"" нэртэй газарт бичил уурхайгаар алт олборлох"		ocds-591adf-MN4663210599RC		
694.	БОНХАЖЯ, Баянхонгор аймаг, АМГ, МХЕГ, Жамп ХХК-ийн MV-020399 тоот тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;	Бусад	2018-05-29	Гэрээ	БОАЖЯ;АМГ;Баянхонгор аймгийн ЗДТГ;МХЕГ;	Жамп ХХК	Бөөргийн ам алтны шороон орд		ocds-591adf-MN4208250885RC		
695.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-28	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын ЗДТГ;	Шарын голын илч өвөлжөө			ocds-591adf-MN6232345281RC		
696.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-22	Гэрээ	Сэлэнгэ аймгийн Баянгол сумын Засаг дарга;	Баян намсрайхан нөхөрлөл	Хар морьтын адаг, Буянтын ам нэртэй газарт үүсмэл алт бичил уурхайгаар олборлох төсөл		ocds-591adf-MN5790441632RC		
697.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-18	Гэрээ	Сэлэнгэ аймгийн Баянгол сумын Засаг дарга;	Хишиг Хараа нөхөрлөл	Хар морьтын адаг, Буян ам нэртэй газарт бичил уурхайгаар үүсмэл алт олборлох		ocds-591adf-MN6162776563RC		
698.	Бичил уурхайгаар ашигт малтмал олборлохтухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-17	Гэрээ	Сэлэнгэ аймгийн Баянгол сумын Засаг дарга;	Дэлгэрэх гонир нөхөрлөл	Буянтын ам, Хар морьтын адаг нэртэй газарт бичил уурхайгаар үүсмэл алт олборлох		ocds-591adf-MN3310854626RC		
699.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-16	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын ЗДТГ;	Төгс од билиг			ocds-591adf-MN0314406951RC		
700.	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-16	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын Засаг дарга;	ШАРЫН ГОУЛД			ocds-591adf-MN1310110720RC		
701.	Бичил уурхайн нөхөрлөлтэй байгуулах гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-14	Гэрээ	Булган аймаг Бүрэгхангай сумын ЗДТГ;	Мөнхийн ундарга өгөөж хангай	"""Гүүр-3"" нэртэй газарт бичил уурхайгаар алт олборлох"		ocds-591adf-MN6292770450RC		
702.	Бичил уурхайн нөхөрлөлтэй байгуулах гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-14	Гэрээ	Булган аймаг Бүрэгхангай сумын Засаг дарга;	Бүрэг дархан гоулд нөхөрлөл	Гүүр-3 нэртэй газарт бичил уурхайгаар алт олборлох		ocds-591adf-MN1041070922RC		
703.	Бичил уурхайн нөхөрлөлтэй байгуулах гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-11	Гэрээ	Булган аймаг Бүрэгхангай сумын Засаг дарга;	Дархан ач хайрхан нөхөрлөл	Өгөөмөр нэртэй газарт бичил уурхайгаар алт олборлох		ocds-591adf-MN0390436227RC		
704.	Бичил уурхайн нөхөрлөлтэй байгуулах гэрээ	Алт;	Бичил уурхайгаар ашигт малтмал олборлох тухай гэрээ	2018-05-11	Гэрээ	Булган аймаг Бүрэгхангай сумын Засаг дарга;	Дархан бодь нөхөрлөл	Тээл нэртэй газарт бичил уурхайгаар алт олборлох		ocds-591adf-MN5694742657RC		
